    dBdt_X    dBdt_Z
-9.99900e+03  2.23549e-10 
-3.08606e-11  1.97511e-10 
-3.10864e-11  1.73468e-10 
-3.11573e-11  1.52142e-10 
-3.10174e-11  1.32581e-10 
-3.05695e-11  1.15403e-10 
-2.98383e-11  9.98644e-11 
-2.88033e-11  8.60124e-11 
-2.74627e-11  7.33604e-11 
-2.58102e-11  6.19624e-11 
-2.39069e-11  5.19154e-11 
-2.17785e-11  4.31173e-11 
-1.95376e-11  3.57604e-11 
-1.71919e-11  2.92913e-11 
-1.48163e-11  2.36116e-11 
-1.24698e-11  1.87284e-11 
-1.02066e-11  1.45559e-11 
-8.09982e-12  1.10459e-11 
-6.19354e-12  8.14452e-12 
-4.59252e-12  5.88654e-12 
-3.30351e-12  4.16806e-12 
-2.26797e-12  2.83851e-12 
-1.47069e-12  1.84059e-12 
-8.93310e-13  1.13036e-12 
-5.02189e-13  6.52110e-13 
-9.99900e+03  1.15884e-09 
-9.99900e+03  9.39745e-10 
-9.99900e+03  8.04932e-10 
-9.99900e+03  6.97317e-10 
-9.99900e+03  6.13908e-10 
-9.99900e+03  5.37243e-10 
-9.99900e+03  4.80263e-10 
-9.99900e+03  4.24111e-10 
-9.99900e+03  3.81277e-10 
-9.99900e+03  3.41974e-10 
-9.99900e+03  3.04575e-10 
-9.99900e+03  2.71345e-10 
-9.99900e+03  2.40902e-10 
-3.58282e-11  2.13971e-10 
-3.60304e-11  1.88991e-10 
-3.60346e-11  1.66729e-10 
-3.57839e-11  1.46201e-10 
-3.51784e-11  1.28053e-10 
-3.42529e-11  1.11536e-10 
-3.29895e-11  9.67107e-11 
-3.13872e-11  8.30738e-11 
-2.94421e-11  7.06882e-11 
-2.72257e-11  5.96752e-11 
-2.47673e-11  4.99361e-11 
-2.21949e-11  4.16999e-11 
-1.95126e-11  3.43835e-11 
-1.68031e-11  2.78980e-11 
-1.41324e-11  2.22627e-11 
-1.15607e-11  1.73976e-11 
-9.16958e-12  1.32660e-11 
-7.00819e-12  9.81950e-12 
-5.19446e-12  7.11534e-12 
-3.73514e-12  5.04449e-12 
-2.56333e-12  3.43570e-12 
-1.66147e-12  2.22503e-12 
-1.00860e-12  1.36219e-12 
-5.66515e-13  7.81398e-13 
-9.99900e+03  1.17970e-09 
-9.99900e+03  9.61366e-10 
-9.99900e+03  8.26200e-10 
-9.99900e+03  7.17913e-10 
-9.99900e+03  6.33827e-10 
-9.99900e+03  5.56490e-10 
-9.99900e+03  4.98969e-10 
-9.99900e+03  4.42216e-10 
-9.99900e+03  3.98820e-10 
-9.99900e+03  3.58922e-10 
-9.99900e+03  3.20871e-10 
-9.99900e+03  2.86955e-10 
-9.99900e+03  2.55795e-10 
-3.74680e-11  2.28136e-10 
-3.78940e-11  2.02385e-10 
-3.80673e-11  1.79344e-10 
-3.79385e-11  1.58007e-10 
-3.73978e-11  1.39040e-10 
-3.64936e-11  1.21694e-10 
-3.52092e-11  1.06037e-10 
-3.35487e-11  9.15567e-11 
-3.15093e-11  7.83214e-11 
-2.91689e-11  6.64741e-11 
-2.65603e-11  5.59195e-11 
-2.38208e-11  4.69186e-11 
-2.09572e-11  3.88633e-11 
-1.80593e-11  3.16733e-11 
-1.51981e-11  2.53789e-11 
-1.24390e-11  1.99057e-11 
-9.87084e-12  1.52272e-11 
-7.54711e-12  1.13002e-11 
-5.59556e-12  8.20221e-12 
-4.02441e-12  5.82003e-12 
-2.76224e-12  3.96433e-12 
-1.79051e-12  2.56544e-12 
-1.08686e-12  1.56750e-12 
-6.10301e-13  8.95902e-13 
-9.99900e+03  1.15508e-09 
-9.99900e+03  9.47525e-10 
-9.99900e+03  8.19111e-10 
-9.99900e+03  7.16438e-10 
-9.99900e+03  6.36916e-10 
-9.99900e+03  5.63840e-10 
-9.99900e+03  5.09431e-10 
-9.99900e+03  4.55576e-10 
-9.99900e+03  4.14105e-10 
-9.99900e+03  3.75745e-10 
-9.99900e+03  3.38891e-10 
-9.99900e+03  3.05706e-10 
-9.99900e+03  2.74937e-10 
-3.87046e-11  2.47327e-10 
-3.96404e-11  2.21326e-10 
-4.01583e-11  1.97804e-10 
-4.02505e-11  1.75782e-10 
-3.98185e-11  1.55968e-10 
-3.89586e-11  1.37674e-10 
-3.76700e-11  1.21002e-10 
-3.59734e-11  1.05443e-10 
-3.38739e-11  9.10847e-11 
-3.14586e-11  7.81066e-11 
-2.87650e-11  6.64206e-11 
-2.59361e-11  5.63320e-11 
-2.29766e-11  4.72003e-11 
-1.99762e-11  3.89589e-11 
-1.70025e-11  3.16504e-11 
-1.41159e-11  2.52066e-11 
-1.14029e-11  1.96177e-11 
-8.91195e-12  1.48461e-11 
-6.77531e-12  1.10043e-11 
-5.00817e-12  7.98129e-12 
-3.54684e-12  5.57007e-12 
-2.38538e-12  3.70572e-12 
-1.51092e-12  2.33434e-12 
-8.91058e-13  1.37840e-12 
-9.99900e+03  1.18908e-09 
-9.99900e+03  9.78544e-10 
-9.99900e+03  8.48223e-10 
-9.99900e+03  7.44143e-10 
-9.99900e+03  6.63662e-10 
-9.99900e+03  5.89724e-10 
-9.99900e+03  5.34600e-10 
-9.99900e+03  4.79886e-10 
-9.99900e+03  4.37552e-10 
-9.99900e+03  3.98264e-10 
-9.99900e+03  3.60394e-10 
-9.99900e+03  3.26171e-10 
-9.99900e+03  2.94355e-10 
-3.87360e-11  2.65732e-10 
-3.99013e-11  2.38709e-10 
-4.06364e-11  2.14198e-10 
-4.09307e-11  1.91180e-10 
-4.06641e-11  1.70373e-10 
-3.99347e-11  1.51074e-10 
-3.87367e-11  1.33386e-10 
-3.70950e-11  1.16781e-10 
-3.50134e-11  1.01351e-10 
-3.25830e-11  8.73021e-11 
-2.98451e-11  7.45536e-11 
-2.69490e-11  6.34565e-11 
-2.39066e-11  5.33441e-11 
-2.08136e-11  4.41651e-11 
-1.77413e-11  3.59791e-11 
-1.47539e-11  2.87266e-11 
-1.19421e-11  2.24115e-11 
-9.35680e-12  1.70012e-11 
-7.13510e-12  1.26321e-11 
-5.29309e-12  9.18499e-12 
-3.76533e-12  6.42865e-12 
-2.54663e-12  4.29182e-12 
-1.62448e-12  2.71473e-12 
-9.66506e-13  1.61080e-12 
-9.99900e+03  1.19991e-09 
-9.99900e+03  9.92777e-10 
-9.99900e+03  8.63824e-10 
-9.99900e+03  7.60655e-10 
-9.99900e+03  6.80882e-10 
-9.99900e+03  6.07601e-10 
-9.99900e+03  5.52926e-10 
-9.99900e+03  4.98559e-10 
-9.99900e+03  4.56336e-10 
-9.99900e+03  4.17032e-10 
-9.99900e+03  3.79015e-10 
-9.99900e+03  3.44498e-10 
-9.99900e+03  3.12276e-10 
-4.08037e-11  2.83144e-10 
-4.20723e-11  2.55495e-10 
-4.28654e-11  2.30282e-10 
-4.31773e-11  2.06468e-10 
-4.28848e-11  1.84796e-10 
-4.20976e-11  1.64579e-10 
-4.08125e-11  1.45936e-10 
-3.90581e-11  1.28331e-10 
-3.68403e-11  1.11870e-10 
-3.42573e-11  9.67881e-11 
-3.13542e-11  8.30114e-11 
-2.82905e-11  7.09333e-11 
-2.50786e-11  5.98593e-11 
-2.18189e-11  4.97508e-11 
-1.85869e-11  4.06809e-11 
-1.54495e-11  3.25971e-11 
-1.25010e-11  2.55187e-11 
-9.79321e-12  1.94199e-11 
-7.46832e-12  1.44677e-11 
-5.54151e-12  1.05418e-11 
-3.94342e-12  7.39091e-12 
-2.66831e-12  4.94079e-12 
-1.70301e-12  3.12757e-12 
-1.01380e-12  1.85569e-12 
-9.99900e+03  1.22620e-09 
-9.99900e+03  1.01948e-09 
-9.99900e+03  8.90449e-10 
-9.99900e+03  7.87255e-10 
-9.99900e+03  7.07583e-10 
-9.99900e+03  6.34441e-10 
-9.99900e+03  5.79834e-10 
-9.99900e+03  5.25418e-10 
-9.99900e+03  4.82968e-10 
-9.99900e+03  4.43312e-10 
-9.99900e+03  4.04794e-10 
-9.99900e+03  3.69630e-10 
-9.99900e+03  3.36644e-10 
-4.16459e-11  3.06651e-10 
-4.30239e-11  2.78010e-10 
-4.38930e-11  2.51732e-10 
-4.42515e-11  2.26754e-10 
-4.39720e-11  2.03847e-10 
-4.31731e-11  1.82343e-10 
-4.18531e-11  1.62379e-10 
-4.00438e-11  1.43409e-10 
-3.77526e-11  1.25551e-10 
-3.50830e-11  1.09081e-10 
-3.20837e-11  9.39342e-11 
-2.89225e-11  8.05588e-11 
-2.56137e-11  6.82207e-11 
-2.22616e-11  5.68969e-11 
-1.89453e-11  4.66779e-11 
-1.57334e-11  3.75196e-11 
-1.27213e-11  2.94594e-11 
-9.96080e-12  2.24798e-11 
-7.59449e-12  1.67850e-11 
-5.63531e-12  1.22518e-11 
-4.01108e-12  8.60198e-12 
-2.71515e-12  5.75655e-12 
-1.73384e-12  3.64598e-12 
-1.03281e-12  2.16296e-12 
-9.99900e+03  1.25133e-09 
-9.99900e+03  1.04487e-09 
-9.99900e+03  9.15737e-10 
-9.99900e+03  8.12524e-10 
-9.99900e+03  7.32955e-10 
-9.99900e+03  6.59942e-10 
-9.99900e+03  6.05389e-10 
-9.99900e+03  5.50914e-10 
-9.99900e+03  5.08242e-10 
-9.99900e+03  4.68246e-10 
-9.99900e+03  4.29250e-10 
-9.99900e+03  3.93470e-10 
-9.99900e+03  3.59757e-10 
-4.27761e-11  3.28945e-10 
-4.41997e-11  2.99359e-10 
-4.50875e-11  2.72066e-10 
-4.54401e-11  2.45975e-10 
-4.51278e-11  2.21888e-10 
-4.42756e-11  1.99153e-10 
-4.28837e-11  1.77929e-10 
-4.09857e-11  1.57655e-10 
-3.85912e-11  1.38466e-10 
-3.58094e-11  1.20676e-10 
-3.26931e-11  1.04228e-10 
-2.94201e-11  8.96228e-11 
-2.60057e-11  7.60893e-11 
-2.25581e-11  6.36186e-11 
-1.91605e-11  5.23174e-11 
-1.58830e-11  4.21488e-11 
-1.28209e-11  3.31665e-11 
-1.00250e-11  2.53600e-11 
-7.63613e-12  1.89682e-11 
-5.66304e-12  1.38646e-11 
-4.02970e-12  9.74546e-12 
-2.72765e-12  6.52779e-12 
-1.74215e-12  4.13677e-12 
-1.03816e-12  2.45427e-12 
-9.99900e+03  1.26986e-09 
-9.99900e+03  1.06591e-09 
-9.99900e+03  9.39515e-10 
-9.99900e+03  8.39037e-10 
-9.99900e+03  7.61754e-10 
-9.99900e+03  6.90766e-10 
-9.99900e+03  6.37578e-10 
-9.99900e+03  5.84256e-10 
-9.99900e+03  5.42220e-10 
-9.99900e+03  5.02621e-10 
-9.99900e+03  4.63786e-10 
-9.99900e+03  4.27864e-10 
-9.99900e+03  3.93767e-10 
-4.68690e-11  3.62329e-10 
-4.75024e-11  3.31859e-10 
-4.77063e-11  3.03492e-10 
-4.74511e-11  2.76129e-10 
-4.66302e-11  2.50613e-10 
-4.53404e-11  2.26342e-10 
-4.35838e-11  2.03507e-10 
-4.13789e-11  1.81545e-10 
-3.87385e-11  1.60609e-10 
-3.57728e-11  1.41068e-10 
-3.25328e-11  1.22873e-10 
-2.91991e-11  1.06595e-10 
-2.57716e-11  9.14093e-11 
-2.23501e-11  7.73218e-11 
-1.90142e-11  6.44487e-11 
-1.58247e-11  5.27488e-11 
-1.28631e-11  4.22895e-11 
-1.01670e-11  3.30538e-11 
-7.85821e-12  2.53292e-11 
-5.93375e-12  1.89994e-11 
-4.31792e-12  1.37484e-11 
-3.00516e-12  9.52249e-12 
-1.98519e-12  6.26699e-12 
-1.23171e-12  3.87911e-12 
-9.99900e+03  1.31819e-09 
-9.99900e+03  1.11077e-09 
-9.99900e+03  9.82282e-10 
-9.99900e+03  8.80296e-10 
-9.99900e+03  8.01970e-10 
-9.99900e+03  7.30033e-10 
-9.99900e+03  6.76071e-10 
-9.99900e+03  6.21845e-10 
-9.99900e+03  5.78905e-10 
-9.99900e+03  5.38313e-10 
-9.99900e+03  4.98346e-10 
-9.99900e+03  4.61184e-10 
-9.99900e+03  4.25751e-10 
-4.69031e-11  3.92909e-10 
-4.73570e-11  3.60905e-10 
-4.73884e-11  3.30953e-10 
-4.69631e-11  3.01906e-10 
-4.59817e-11  2.74656e-10 
-4.45404e-11  2.48611e-10 
-4.26452e-11  2.23992e-10 
-4.03136e-11  2.00211e-10 
-3.75632e-11  1.77446e-10 
-3.45097e-11  1.56113e-10 
-3.12088e-11  1.36175e-10 
-2.78496e-11  1.18275e-10 
-2.44296e-11  1.01530e-10 
-2.10477e-11  8.59626e-11 
-1.77860e-11  7.17090e-11 
-1.47031e-11  5.87329e-11 
-1.18731e-11  4.71170e-11 
-9.32765e-12  3.68478e-11 
-7.17360e-12  2.82501e-11 
-5.39603e-12  2.11986e-11 
-3.91458e-12  1.53449e-11 
-2.71776e-12  1.06311e-11 
-1.79221e-12  6.99781e-12 
-1.11078e-12  4.33155e-12 
-9.99900e+03  1.37633e-09 
-9.99900e+03  1.16558e-09 
-9.99900e+03  1.03501e-09 
-9.99900e+03  9.31486e-10 
-9.99900e+03  8.52035e-10 
-9.99900e+03  7.79014e-10 
-9.99900e+03  7.24124e-10 
-9.99900e+03  6.68779e-10 
-9.99900e+03  6.24699e-10 
-9.99900e+03  5.82846e-10 
-9.99900e+03  5.41435e-10 
-9.99900e+03  5.02689e-10 
-9.99900e+03  4.65544e-10 
-4.72172e-11  4.30904e-10 
-4.71862e-11  3.96934e-10 
-4.67813e-11  3.64949e-10 
-4.59531e-11  3.33746e-10 
-4.46209e-11  3.04278e-10 
-4.28696e-11  2.75970e-10 
-4.07107e-11  2.49076e-10 
-3.81554e-11  2.22985e-10 
-3.52280e-11  1.97902e-10 
-3.20498e-11  1.74307e-10 
-2.86809e-11  1.52180e-10 
-2.53196e-11  1.32253e-10 
-2.19555e-11  1.13575e-10 
-1.86823e-11  9.61853e-11 
-1.55842e-11  8.02457e-11 
-1.27141e-11  6.57255e-11 
-1.01327e-11  5.27238e-11 
-7.86157e-12  4.12293e-11 
-5.98251e-12  3.16069e-11 
-4.46241e-12  2.37162e-11 
-3.21482e-12  1.71666e-11 
-2.21903e-12  1.18926e-11 
-1.45694e-12  7.82749e-12 
-9.00298e-13  4.84431e-12 
-9.99900e+03  1.42075e-09 
-9.99900e+03  1.20843e-09 
-9.99900e+03  1.07670e-09 
-9.99900e+03  9.72217e-10 
-9.99900e+03  8.91992e-10 
-9.99900e+03  8.18169e-10 
-9.99900e+03  7.62553e-10 
-9.99900e+03  7.06308e-10 
-9.99900e+03  6.61295e-10 
-9.99900e+03  6.18404e-10 
-9.99900e+03  5.75800e-10 
-9.99900e+03  5.35738e-10 
-9.99900e+03  4.97169e-10 
-4.31483e-11  4.61030e-10 
-4.27991e-11  4.25420e-10 
-4.21310e-11  3.91739e-10 
-4.10862e-11  3.58738e-10 
-3.96001e-11  3.27423e-10 
-3.77453e-11  2.97233e-10 
-3.55376e-11  2.68455e-10 
-3.29853e-11  2.40456e-10 
-3.01183e-11  2.13468e-10 
-2.70576e-11  1.88027e-10 
-2.38671e-11  1.64126e-10 
-2.07448e-11  1.42575e-10 
-1.76779e-11  1.22366e-10 
-1.47509e-11  1.03554e-10 
-1.20462e-11  8.63194e-11 
-9.60854e-12  7.06355e-11 
-7.48052e-12  5.66099e-11 
-5.67139e-12  4.42292e-11 
-4.22948e-12  3.38818e-11 
-3.10314e-12  2.54087e-11 
-2.20454e-12  1.83832e-11 
-1.50379e-12  1.27304e-11 
-9.78492e-13  8.37624e-12 
-6.00958e-13  5.18248e-12 
-9.99900e+03  1.54897e-09 
-9.99900e+03  1.32485e-09 
-9.99900e+03  1.18090e-09 
-9.99900e+03  1.06400e-09 
-9.99900e+03  9.72784e-10 
-9.99900e+03  8.88440e-10 
-9.99900e+03  8.24943e-10 
-9.99900e+03  7.60950e-10 
-9.99900e+03  7.09931e-10 
-9.99900e+03  6.61390e-10 
-9.99900e+03  6.13227e-10 
-9.99900e+03  5.68012e-10 
-9.99900e+03  5.24593e-10 
-4.38239e-11  4.84102e-10 
-4.16097e-11  4.44508e-10 
-3.93589e-11  4.07440e-10 
-3.69792e-11  3.71584e-10 
-3.45084e-11  3.38153e-10 
-3.19496e-11  3.06411e-10 
-2.93292e-11  2.76626e-10 
-2.66150e-11  2.48043e-10 
-2.38353e-11  2.20837e-10 
-2.10737e-11  1.95439e-10 
-1.83591e-11  1.71729e-10 
-1.58259e-11  1.50390e-10 
-1.34121e-11  1.30325e-10 
-1.11570e-11  1.11546e-10 
-9.10884e-12  9.41899e-11 
-7.28511e-12  7.82106e-11 
-5.70512e-12  6.37258e-11 
-4.36757e-12  5.07256e-11 
-3.30139e-12  3.96407e-11 
-2.46384e-12  3.03579e-11 
-1.78868e-12  2.24861e-11 
-1.25397e-12  1.60000e-11 
-8.43825e-13  1.08601e-11 
-5.39676e-13  6.96423e-12 
-9.99900e+03  1.62061e-09 
-9.99900e+03  1.39028e-09 
-9.99900e+03  1.24147e-09 
-9.99900e+03  1.12017e-09 
-9.99900e+03  1.02522e-09 
-9.99900e+03  9.37284e-10 
-9.99900e+03  8.70997e-10 
-9.99900e+03  8.04120e-10 
-9.99900e+03  7.50709e-10 
-9.99900e+03  6.99813e-10 
-9.99900e+03  6.49219e-10 
-9.99900e+03  6.01601e-10 
-9.99900e+03  5.55773e-10 
-3.51165e-11  5.12933e-10 
-3.25873e-11  4.70948e-10 
-3.01248e-11  4.31567e-10 
-2.76250e-11  3.93416e-10 
-2.51394e-11  3.57799e-10 
-2.26460e-11  3.23961e-10 
-2.01700e-11  2.92199e-10 
-1.76746e-11  2.61718e-10 
-1.51909e-11  2.32715e-10 
-1.27944e-11  2.05655e-10 
-1.05160e-11  1.80421e-10 
-8.47955e-12  1.57746e-10 
-6.62587e-12  1.36466e-10 
-4.98022e-12  1.16589e-10 
-3.58624e-12  9.82670e-11 
-2.45149e-12  8.14467e-11 
-1.57262e-12  6.62451e-11 
-9.35230e-13  5.26451e-11 
-5.25297e-13  4.10857e-11 
-2.80000e-13  3.14319e-11 
-1.34783e-13  2.32621e-11 
-5.49289e-14  1.65411e-11 
-1.79475e-14  1.12218e-11 
-4.34178e-15  7.19383e-12 
-9.99900e+03  1.72080e-09 
-9.99900e+03  1.48080e-09 
-9.99900e+03  1.32445e-09 
-9.99900e+03  1.19628e-09 
-9.99900e+03  1.09550e-09 
-9.99900e+03  1.00193e-09 
-9.99900e+03  9.31283e-10 
-9.99900e+03  8.59938e-10 
-9.99900e+03  8.02888e-10 
-9.99900e+03  7.48464e-10 
-9.99900e+03  6.94287e-10 
-9.99900e+03  6.43195e-10 
-9.99900e+03  5.93939e-10 
-2.76522e-11  5.47808e-10 
-2.44373e-11  5.02522e-10 
-2.14534e-11  4.59993e-10 
-1.85695e-11  4.18758e-10 
-1.58590e-11  3.80250e-10 
-1.32580e-11  3.43670e-10 
-1.07892e-11  3.09356e-10 
-8.40278e-12  2.76457e-10 
-6.13276e-12  2.45198e-10 
-4.04507e-12  2.16086e-10 
-2.17113e-12  1.89007e-10 
-6.23225e-13  1.64758e-10 
 6.61195e-13  1.42083e-10 
 1.67448e-12  1.20986e-10 
 2.37925e-12  1.01630e-10 
 2.78064e-12  8.39533e-11 
 2.90831e-12  6.80622e-11 
 2.79206e-12  5.39259e-11 
 2.49332e-12  4.19789e-11 
 2.09753e-12  3.20509e-11 
 1.66803e-12  2.36808e-11 
 1.25380e-12  1.68154e-11 
 8.84715e-13  1.13957e-11 
 5.81594e-13  7.29972e-12 
-9.99900e+03  1.81921e-09 
-9.99900e+03  1.56812e-09 
-9.99900e+03  1.40329e-09 
-9.99900e+03  1.26748e-09 
-9.99900e+03  1.16023e-09 
-9.99900e+03  1.06043e-09 
-9.99900e+03  9.85013e-10 
-9.99900e+03  9.08830e-10 
-9.99900e+03  8.47925e-10 
-9.99900e+03  7.89830e-10 
-9.99900e+03  7.31997e-10 
-9.99900e+03  6.77446e-10 
-9.99900e+03  6.24843e-10 
-1.20791e-11  5.75566e-10 
-8.85307e-12  5.27187e-10 
-6.00575e-12  4.81761e-10 
-3.39590e-12  4.37735e-10 
-1.09267e-12  3.96661e-10 
 1.00558e-12  3.57686e-10 
 2.88840e-12  3.21178e-10 
 4.60844e-12  2.86235e-10 
 6.13561e-12  2.53105e-10 
 7.42510e-12  2.22330e-10 
 8.44620e-12  1.93794e-10 
 9.11473e-12  1.68346e-10 
 9.47694e-12  1.44653e-10 
 9.54295e-12  1.22705e-10 
 9.28615e-12  1.02676e-10 
 8.72346e-12  8.44921e-11 
 7.91020e-12  6.82423e-11 
 6.88946e-12  5.38790e-11 
 5.77082e-12  4.18184e-11 
 4.65402e-12  3.18526e-11 
 3.59096e-12  2.34874e-11 
 2.64019e-12  1.66497e-11 
 1.83569e-12  1.12684e-11 
 1.19628e-12  7.21119e-12 
-9.99900e+03  1.91720e-09 
-9.99900e+03  1.69433e-09 
-9.99900e+03  1.54301e-09 
-9.99900e+03  1.41287e-09 
-9.99900e+03  1.30431e-09 
-9.99900e+03  1.19869e-09 
-9.99900e+03  1.11572e-09 
-9.99900e+03  1.02962e-09 
-9.99900e+03  9.59637e-10 
-9.99900e+03  8.92698e-10 
-9.99900e+03  8.26151e-10 
-9.99900e+03  7.63702e-10 
-9.99900e+03  7.03796e-10 
-2.83745e-11  6.47974e-10 
-2.28470e-11  5.93377e-10 
-1.79026e-11  5.42203e-10 
-1.33231e-11  4.92615e-10 
-9.24283e-12  4.46282e-10 
-5.50061e-12  4.02234e-10 
-2.11917e-12  3.60886e-10 
 9.93748e-13  3.21238e-10 
 3.78947e-12  2.83594e-10 
 6.19395e-12  2.48603e-10 
 8.16590e-12  2.16173e-10 
 9.57246e-12  1.87312e-10 
 1.05095e-11  1.60523e-10 
 1.09968e-11  1.35801e-10 
 1.09998e-11  1.13351e-10 
 1.05494e-11  9.30825e-11 
 9.72460e-12  7.50721e-11 
 8.58753e-12  5.92443e-11 
 7.27914e-12  4.60219e-11 
 5.93471e-12  3.51317e-11 
 4.63041e-12  2.60002e-11 
 3.44571e-12  1.85297e-11 
 2.42770e-12  1.26325e-11 
 1.60571e-12  8.16134e-12 
-9.99900e+03  2.05063e-09 
-9.99900e+03  1.81560e-09 
-9.99900e+03  1.65462e-09 
-9.99900e+03  1.51510e-09 
-9.99900e+03  1.39783e-09 
-9.99900e+03  1.28316e-09 
-9.99900e+03  1.19274e-09 
-9.99900e+03  1.09872e-09 
-9.99900e+03  1.02222e-09 
-9.99900e+03  9.49061e-10 
-9.99900e+03  8.76383e-10 
-9.99900e+03  8.08271e-10 
-9.99900e+03  7.43026e-10 
-8.24976e-12  6.82341e-10 
-2.80429e-12  6.23113e-10 
 1.88036e-12  5.67719e-10 
 6.01895e-12  5.14167e-10 
 9.47596e-12  4.64273e-10 
 1.24616e-11  4.16959e-10 
 1.49718e-11  3.72671e-10 
 1.71048e-11  3.30327e-10 
 1.88228e-11  2.90262e-10 
 2.00877e-11  2.53170e-10 
 2.08663e-11  2.18958e-10 
 2.10740e-11  1.88704e-10 
 2.07854e-11  1.60801e-10 
 2.00446e-11  1.35220e-10 
 1.88358e-11  1.12178e-10 
 1.72055e-11  9.15552e-11 
 1.52610e-11  7.33944e-11 
 1.30777e-11  5.75891e-11 
 1.08458e-11  4.45168e-11 
 8.70607e-12  3.38465e-11 
 6.71257e-12  2.49628e-11 
 4.94924e-12  1.77371e-11 
 3.46391e-12  1.20629e-11 
 2.28096e-12  7.77894e-12 
-9.99900e+03  2.28327e-09 
-9.99900e+03  2.02390e-09 
-9.99900e+03  1.84439e-09 
-9.99900e+03  1.68750e-09 
-9.99900e+03  1.55455e-09 
-9.99900e+03  1.42392e-09 
-9.99900e+03  1.32055e-09 
-9.99900e+03  1.21287e-09 
-9.99900e+03  1.12524e-09 
-9.99900e+03  1.04150e-09 
-9.99900e+03  9.58419e-10 
-9.99900e+03  8.80741e-10 
-9.99900e+03  8.06516e-10 
 1.00975e-11  7.37697e-10 
 1.57426e-11  6.70773e-10 
 2.04022e-11  6.08421e-10 
 2.42922e-11  5.48386e-10 
 2.72633e-11  4.92732e-10 
 2.95899e-11  4.40178e-10 
 3.12901e-11  3.91216e-10 
 3.24776e-11  3.44622e-10 
 3.31305e-11  3.00775e-10 
 3.32544e-11  2.60424e-10 
 3.28318e-11  2.23473e-10 
 3.18354e-11  1.91091e-10 
 3.03243e-11  1.61497e-10 
 2.83699e-11  1.34618e-10 
 2.59788e-11  1.10677e-10 
 2.32147e-11  8.95147e-11 
 2.02114e-11  7.11137e-11 
 1.70560e-11  5.53202e-11 
 1.39813e-11  4.24452e-11 
 1.11274e-11  3.20733e-11 
 8.52256e-12  2.35291e-11 
 6.25084e-12  1.66403e-11 
 4.35822e-12  1.12736e-11 
 2.86258e-12  7.24844e-12 
-9.99900e+03  2.47017e-09 
-9.99900e+03  2.18763e-09 
-9.99900e+03  1.99077e-09 
-9.99900e+03  1.81792e-09 
-9.99900e+03  1.67092e-09 
-9.99900e+03  1.52620e-09 
-9.99900e+03  1.41160e-09 
-9.99900e+03  1.29218e-09 
-9.99900e+03  1.19508e-09 
-9.99900e+03  1.10239e-09 
-9.99900e+03  1.01058e-09 
-9.99900e+03  9.24985e-10 
-9.99900e+03  8.43432e-10 
 4.13388e-11  7.68111e-10 
 4.56601e-11  6.95197e-10 
 4.88882e-11  6.27588e-10 
 5.11865e-11  5.62823e-10 
 5.24373e-11  5.03150e-10 
 5.29484e-11  4.47087e-10 
 5.27724e-11  3.95135e-10 
 5.20143e-11  3.45953e-10 
 5.06820e-11  2.99939e-10 
 4.88457e-11  2.57854e-10 
 4.65083e-11  2.19589e-10 
 4.37306e-11  1.86349e-10 
 4.05186e-11  1.56232e-10 
 3.69647e-11  1.29118e-10 
 3.31034e-11  1.05223e-10 
 2.90072e-11  8.43455e-11 
 2.48254e-11  6.64089e-11 
 2.06465e-11  5.12165e-11 
 1.67328e-11  3.90025e-11 
 1.32027e-11  2.92887e-11 
 1.00418e-11  2.13698e-11 
 7.32313e-12  1.50409e-11 
 5.08345e-12  1.01501e-11 
 3.32829e-12  6.50630e-12 
-9.99900e+03  2.73657e-09 
-9.99900e+03  2.42279e-09 
-9.99900e+03  2.19941e-09 
-9.99900e+03  2.00083e-09 
-9.99900e+03  1.83094e-09 
-9.99900e+03  1.66368e-09 
-9.99900e+03  1.53151e-09 
-9.99900e+03  1.39422e-09 
-9.99900e+03  1.28304e-09 
-9.99900e+03  1.17723e-09 
-9.99900e+03  1.07279e-09 
-9.99900e+03  9.75900e-10 
-9.99900e+03  8.84045e-10 
 6.66736e-11  7.99749e-10 
 6.99672e-11  7.18749e-10 
 7.20706e-11  6.44217e-10 
 7.30816e-11  5.73387e-10 
 7.28804e-11  5.08711e-10 
 7.18053e-11  4.48372e-10 
 6.99365e-11  3.92849e-10 
 6.73770e-11  3.40624e-10 
 6.41656e-11  2.92107e-10 
 6.04440e-11  2.48071e-10 
 5.62471e-11  2.08397e-10 
 5.17398e-11  1.74350e-10 
 4.68923e-11  1.43891e-10 
 4.18277e-11  1.16838e-10 
 3.66199e-11  9.34008e-11 
 3.13590e-11  7.33147e-11 
 2.62104e-11  5.64139e-11 
 2.12690e-11  4.24402e-11 
 1.68183e-11  3.15109e-11 
 1.29460e-11  2.30668e-11 
 9.58612e-12  1.63717e-11 
 6.78242e-12  1.11703e-11 
 4.54936e-12  7.28082e-12 
 2.86336e-12  4.48787e-12 
-9.99900e+03  2.88808e-09 
-9.99900e+03  2.54244e-09 
-9.99900e+03  2.29606e-09 
-9.99900e+03  2.07761e-09 
-9.99900e+03  1.89186e-09 
-9.99900e+03  1.71013e-09 
-9.99900e+03  1.56742e-09 
-9.99900e+03  1.41997e-09 
-9.99900e+03  1.30120e-09 
-9.99900e+03  1.18850e-09 
-9.99900e+03  1.07758e-09 
