dBdt_X dBdt_Z
2.479743785771033808e-11 2.479743785771033808e-11
1.755351971056566151e-11 1.755351971056566151e-11
1.201025811169909275e-11 1.201025811169909275e-11
7.884932119650221528e-12 7.884932119650221528e-12
3.299355663274692417e-09 3.299355663274692417e-09
2.929761465961227128e-09 2.929761465961227128e-09
2.668914059694764906e-09 2.668914059694764906e-09
2.439617804508395335e-09 2.439617804508395335e-09
2.244754923917542813e-09 2.244754923917542813e-09
2.052184001915440389e-09 2.052184001915440389e-09
1.898270197593872180e-09 1.898270197593872180e-09
1.735941013398957366e-09 1.735941013398957366e-09
1.602102157386553652e-09 1.602102157386553652e-09
1.473667904428443233e-09 1.473667904428443233e-09
1.346200842344373354e-09 1.346200842344373354e-09
1.227697961750043503e-09 1.227697961750043503e-09
1.115508574564711886e-09 1.115508574564711886e-09
1.012926408725007450e-09 1.012926408725007450e-09
9.148238303180052970e-10 9.148238303180052970e-10
8.249439941954228820e-10 8.249439941954228820e-10
7.397899143059680865e-10 7.397899143059680865e-10
6.621085072063440806e-10 6.621085072063440806e-10
5.895367539483965322e-10 5.895367539483965322e-10
5.225254147133038529e-10 5.225254147133038529e-10
4.591759740694896599e-10 4.591759740694896599e-10
3.998893259688969622e-10 3.998893259688969622e-10
3.455625669622229544e-10 3.455625669622229544e-10
2.959941117212214436e-10 2.959941117212214436e-10
2.527128659646957108e-10 2.527128659646957108e-10
2.132903757399563921e-10 2.132903757399563921e-10
1.776169031242406979e-10 1.776169031242406979e-10
1.460022460117885168e-10 1.460022460117885168e-10
1.182321495737669639e-10 1.182321495737669639e-10
9.426311188353063619e-11 9.426311188353063619e-11
7.386929339443224580e-11 7.386929339443224580e-11
5.738898406344092402e-11 5.738898406344092402e-11
4.418191131944520457e-11 4.418191131944520457e-11
3.329283722428066402e-11 3.329283722428066402e-11
2.443984190604711122e-11 2.443984190604711122e-11
1.740834829916008620e-11 1.740834829916008620e-11
1.195022731760689812e-11 1.195022731760689812e-11
2.914299634817252522e-09 2.914299634817252522e-09
2.594715814890432049e-09 2.594715814890432049e-09
2.370835216737458485e-09 2.370835216737458485e-09
2.174663941578355104e-09 2.174663941578355104e-09
2.008045287152744053e-09 2.008045287152744053e-09
1.843149413407576166e-09 1.843149413407576166e-09
1.711006656346878709e-09 1.711006656346878709e-09
1.571154136564197724e-09 1.571154136564197724e-09
1.455230845036535006e-09 1.455230845036535006e-09
1.343570862878174992e-09 1.343570862878174992e-09
1.232314957428380703e-09 1.232314957428380703e-09
1.128396356507659035e-09 1.128396356507659035e-09
1.029651169862541294e-09 1.029651169862541294e-09
9.390119640595411516e-10 9.390119640595411516e-10
8.520100486663402686e-10 8.520100486663402686e-10
7.720239177513113413e-10 7.720239177513113413e-10
6.959697379479877287e-10 6.959697379479877287e-10
6.262644447318930999e-10 6.262644447318930999e-10
5.608598835872221144e-10 5.608598835872221144e-10
5.001532574173030927e-10 5.001532574173030927e-10
4.424535454999528532e-10 4.424535454999528532e-10
3.881136889238904605e-10 3.881136889238904605e-10
3.379838549710941360e-10 3.379838549710941360e-10
2.918987366543391447e-10 2.918987366543391447e-10
2.513037341028109999e-10 2.513037341028109999e-10
2.140217732021755405e-10 2.140217732021755405e-10
1.800061435714005574e-10 1.800061435714005574e-10
1.495592566877134719e-10 1.495592566877134719e-10
1.225140988182291734e-10 1.225140988182291734e-10
9.888540291461533747e-11 9.888540291461533747e-11
7.849022702771972741e-11 7.849022702771972741e-11
6.173120110586781405e-11 6.173120110586781405e-11
4.806323241538809742e-11 4.806323241538809742e-11
3.661059419132643998e-11 3.661059419132643998e-11
2.715613286984581596e-11 2.715613286984581596e-11
1.952751517252203227e-11 1.952751517252203227e-11
1.351698989312140320e-11 1.351698989312140320e-11
2.628653505181825276e-09 2.628653505181825276e-09
2.345296178224660405e-09 2.345296178224660405e-09
2.148769435121426268e-09 2.148769435121426268e-09
1.977336712461269444e-09 1.977336712461269444e-09
1.831932514688132060e-09 1.831932514688132060e-09
1.687908647718984320e-09 1.687908647718984320e-09
1.572266945023285060e-09 1.572266945023285060e-09
1.449550901453787402e-09 1.449550901453787402e-09
1.347399384632858543e-09 1.347399384632858543e-09
1.248700795703122096e-09 1.248700795703122096e-09
1.150032607263410724e-09 1.150032607263410724e-09
1.057493618867080024e-09 1.057493618867080024e-09
9.692675215671174719e-10 9.692675215671174719e-10
8.879876003777220090e-10 8.879876003777220090e-10
8.096815173423460213e-10 8.096815173423460213e-10
7.374276761915420809e-10 7.374276761915420809e-10
6.684549530109905022e-10 6.684549530109905022e-10
6.049110331561466808e-10 6.049110331561466808e-10
5.450008049815453400e-10 5.450008049815453400e-10
4.890813527351462595e-10 4.890813527351462595e-10
4.356264235992199582e-10 4.356264235992199582e-10
3.849534251354227583e-10 3.849534251354227583e-10
3.378829635388904995e-10 3.378829635388904995e-10
2.942779869606805885e-10 2.942779869606805885e-10
2.555226973992215195e-10 2.555226973992215195e-10
2.196272975352541816e-10 2.196272975352541816e-10
1.865952506481168108e-10 1.865952506481168108e-10
1.567183095457509455e-10 1.567183095457509455e-10
1.298633816110280931e-10 1.298633816110280931e-10
1.060967033876199666e-10 1.060967033876199666e-10
8.526912511299626979e-11 8.526912511299626979e-11
6.785401728897996965e-11 6.785401728897996965e-11
5.339360831118516345e-11 5.339360831118516345e-11
4.107932052184491645e-11 4.107932052184491645e-11
3.076050982496875299e-11 3.076050982496875299e-11
2.230812027604086445e-11 2.230812027604086445e-11
1.555552331363143872e-11 1.555552331363143872e-11
2.323919136066219212e-09 2.323919136066219212e-09
2.071563819411794645e-09 2.071563819411794645e-09
1.897865202298020138e-09 1.897865202298020138e-09
1.747148407838194137e-09 1.747148407838194137e-09
1.619905312775711083e-09 1.619905312775711083e-09
1.494258688719385987e-09 1.494258688719385987e-09
1.393633087444491659e-09 1.393633087444491659e-09
1.287053431844056067e-09 1.287053431844056067e-09
1.198449446844405807e-09 1.198449446844405807e-09
1.112858844187064829e-09 1.112858844187064829e-09
1.027276937669554292e-09 1.027276937669554292e-09
9.469477907995021164e-10 9.469477907995021164e-10
8.702835189825038255e-10 8.702835189825038255e-10
7.995522081732724464e-10 7.995522081732724464e-10
7.312867293102224381e-10 7.312867293102224381e-10
6.681726489661214244e-10 6.681726489661214244e-10
6.077888907746333902e-10 6.077888907746333902e-10
5.519918491378078760e-10 5.519918491378078760e-10
4.992428897781763975e-10 4.992428897781763975e-10
4.498544292606185487e-10 4.498544292606185487e-10
4.024936951836643831e-10 4.024936951836643831e-10
3.574351862328120597e-10 3.574351862328120597e-10
3.154177170575517908e-10 3.154177170575517908e-10
2.763205380681785226e-10 2.763205380681785226e-10
2.413807900852082899e-10 2.413807900852082899e-10
2.088411044338628652e-10 2.088411044338628652e-10
1.787235417498915701e-10 1.787235417498915701e-10
1.512829505766244030e-10 1.512829505766244030e-10
1.264068524792034598e-10 1.264068524792034598e-10
1.041826026218656074e-10 1.041826026218656074e-10
8.448682634436972619e-11 8.448682634436972619e-11
6.780294471486151277e-11 6.780294471486151277e-11
5.376289727743381406e-11 5.376289727743381406e-11
4.166208306456114494e-11 4.166208306456114494e-11
3.140968693185758968e-11 3.140968693185758968e-11
2.291847831588060168e-11 2.291847831588060168e-11
1.606591061402183633e-11 1.606591061402183633e-11
2.200282835755285889e-09 2.200282835755285889e-09
1.944741731900159289e-09 1.944741731900159289e-09
1.768158576947349615e-09 1.768158576947349615e-09
1.615022512824090860e-09 1.615022512824090860e-09
1.486790667281570466e-09 1.486790667281570466e-09
1.361890453373007492e-09 1.361890453373007492e-09
1.263670296071607326e-09 1.263670296071607326e-09
1.161683459827488972e-09 1.161683459827488972e-09
1.078971841951833545e-09 1.078971841951833545e-09
1.000243319706578311e-09 1.000243319706578311e-09
9.226065888487090238e-10 9.226065888487090238e-10
8.507861496253845092e-10 8.507861496253845092e-10
7.829111006300212630e-10 7.829111006300212630e-10
7.208236658279974416e-10 7.208236658279974416e-10
6.612472993057941863e-10 6.612472993057941863e-10
6.063216170876595116e-10 6.063216170876595116e-10
5.537840458835428917e-10 5.537840458835428917e-10
5.051078941886639877e-10 5.051078941886639877e-10
4.589214610196939686e-10 4.589214610196939686e-10
4.154756038218382902e-10 4.154756038218382902e-10
3.736183531782319060e-10 3.736183531782319060e-10
3.335942569685012759e-10 3.335942569685012759e-10
2.960850301710462640e-10 2.960850301710462640e-10
2.609978263396062405e-10 2.609978263396062405e-10
2.294482488842984581e-10 2.294482488842984581e-10
1.998892674389190848e-10 1.998892674389190848e-10
1.723599765969407558e-10 1.723599765969407558e-10
1.470820868584056466e-10 1.470820868584056466e-10
1.239607271948442453e-10 1.239607271948442453e-10
1.031012197843744527e-10 1.031012197843744527e-10
8.440158561038911538e-11 8.440158561038911538e-11
6.835206447340110392e-11 6.835206447340110392e-11
5.466156592580586150e-11 5.466156592580586150e-11
4.271640448892588468e-11 4.271640448892588468e-11
3.247874124111946903e-11 3.247874124111946903e-11
2.389799047878209625e-11 2.389799047878209625e-11
1.689213881397475083e-11 1.689213881397475083e-11
1.972579606941995110e-09 1.972579606941995110e-09
1.737390458593811484e-09 1.737390458593811484e-09
1.576967863131834596e-09 1.576967863131834596e-09
1.439249813118666899e-09 1.439249813118666899e-09
1.324980373683159303e-09 1.324980373683159303e-09
1.214306939473739561e-09 1.214306939473739561e-09
1.127634277825965039e-09 1.127634277825965039e-09
1.037869985397767262e-09 1.037869985397767262e-09
9.651871334927013654e-10 9.651871334927013654e-10
8.960267695178720318e-10 8.960267695178720318e-10
8.278204049256872168e-10 8.278204049256872168e-10
7.646883595289523920e-10 7.646883595289523920e-10
7.049784591799127143e-10 7.049784591799127143e-10
6.503005409807977144e-10 6.503005409807977144e-10
5.977658035342729929e-10 5.977658035342729929e-10
5.492659003949060980e-10 5.492659003949060980e-10
5.028079133964969005e-10 5.028079133964969005e-10
4.596909481630948871e-10 4.596909481630948871e-10
4.187217123239404026e-10 4.187217123239404026e-10
3.801251096894632065e-10 3.801251096894632065e-10
3.428844211169496341e-10 3.428844211169496341e-10
3.072134500702556347e-10 3.072134500702556347e-10
2.737194159463409341e-10 2.737194159463409341e-10
2.423132887966480831e-10 2.423132887966480831e-10
2.139802726021407980e-10 2.139802726021407980e-10
1.873375009667534604e-10 1.873375009667534604e-10
1.624218496008712809e-10 1.624218496008712809e-10
1.394183079853846241e-10 1.394183079853846241e-10
1.182375230893388619e-10 1.182375230893388619e-10
9.898544760348949482e-11 9.898544760348949482e-11
8.157181218702948650e-11 8.157181218702948650e-11
6.647107908908125168e-11 6.647107908908125168e-11
5.345337388785987676e-11 5.345337388785987676e-11
4.198912614328604945e-11 4.198912614328604945e-11
3.208085789224725767e-11 3.208085789224725767e-11
2.370751870244731118e-11 2.370751870244731118e-11
1.682012897516976020e-11 1.682012897516976020e-11
1.820751342203481887e-09 1.820751342203481887e-09
1.597357700789257115e-09 1.597357700789257115e-09
1.446915751804789906e-09 1.446915751804789906e-09
1.319049809956581177e-09 1.319049809956581177e-09
1.213935489101795196e-09 1.213935489101795196e-09
1.112733124927968188e-09 1.112733124927968188e-09
1.033836293364155375e-09 1.033836293364155375e-09
9.523686531005232346e-10 9.523686531005232346e-10
8.865389946980905446e-10 8.865389946980905446e-10
8.239352064669302584e-10 8.239352064669302584e-10
7.622030801280232438e-10 7.622030801280232438e-10
7.050419123776892147e-10 7.050419123776892147e-10
6.509431027184592730e-10 6.509431027184592730e-10
6.013537757079764008e-10 6.013537757079764008e-10
5.536505075487424266e-10 5.536505075487424266e-10
5.095566233866879289e-10 5.095566233866879289e-10
4.672674667078816294e-10 4.672674667078816294e-10
4.279683858277592913e-10 4.279683858277592913e-10
3.905910620774836085e-10 3.905910620774836085e-10
3.553452832662881707e-10 3.553452832662881707e-10
3.213079130816171133e-10 3.213079130816171133e-10
2.886723701353688389e-10 2.886723701353688389e-10
2.579923607718350672e-10 2.579923607718350672e-10
2.291794865602988572e-10 2.291794865602988572e-10
2.031237428525919828e-10 2.031237428525919828e-10
1.785526805412795045e-10 1.785526805412795045e-10
1.554980669768103614e-10 1.554980669768103614e-10
1.341161245109714716e-10 1.341161245109714716e-10
1.143185610599673783e-10 1.143185610599673783e-10
9.620969732099138780e-11 9.620969732099138780e-11
7.970598181563349612e-11 7.970598181563349612e-11
6.527003761584741725e-11 6.527003761584741725e-11
5.271633003388389092e-11 5.271633003388389092e-11
4.157659222816412086e-11 4.157659222816412086e-11
3.188375279854358589e-11 3.188375279854358589e-11
2.363903467108496827e-11 2.363903467108496827e-11
1.681829968261721036e-11 1.681829968261721036e-11
1.722455665628653842e-09 1.722455665628653842e-09
1.473409822372212969e-09 1.473409822372212969e-09
1.307866851679485784e-09 1.307866851679485784e-09
1.170376131248393153e-09 1.170376131248393153e-09
1.061528283562573782e-09 1.061528283562573782e-09
9.608316432147763899e-10 9.608316432147763899e-10
8.858149187806709069e-10 8.858149187806709069e-10
8.117731246629321136e-10 8.117731246629321136e-10
7.548831856191968058e-10 7.548831856191968058e-10
7.021401131791627959e-10 7.021401131791627959e-10
6.511298537078764470e-10 6.511298537078764470e-10
6.044883392147695383e-10 6.044883392147695383e-10
5.604097209809670594e-10 5.604097209809670594e-10
5.197636071654853316e-10 5.197636071654853316e-10
4.801698779378384127e-10 4.801698779378384127e-10
4.430104994773209156e-10 4.430104994773209156e-10
4.068025837517971925e-10 4.068025837517971925e-10
3.726086816670859840e-10 3.726086816670859840e-10
3.397515167385129117e-10 3.397515167385129117e-10
3.085272670173560835e-10 3.085272670173560835e-10
2.782305939545890240e-10 2.782305939545890240e-10
2.491035942068291628e-10 2.491035942068291628e-10
2.217052443321885451e-10 2.217052443321885451e-10
1.960043709547871783e-10 1.960043709547871783e-10
1.728340444086859209e-10 1.728340444086859209e-10
1.510671237750474526e-10 1.510671237750474526e-10
1.307293550681656212e-10 1.307293550681656212e-10
1.119663551559260511e-10 1.119663551559260511e-10
9.469602293741099600e-11 9.469602293741099600e-11
7.899739355960474440e-11 7.899739355960474440e-11
6.479364179162001940e-11 6.479364179162001940e-11
5.247605881132429219e-11 5.247605881132429219e-11
4.187121383182471690e-11 4.187121383182471690e-11
3.256050018929506771e-11 3.256050018929506771e-11
2.455628394420150178e-11 2.455628394420150178e-11
1.785116670197635731e-11 1.785116670197635731e-11
1.240754118535910646e-11 1.240754118535910646e-11
1.626323079036213915e-09 1.626323079036213915e-09
1.385557255586415834e-09 1.385557255586415834e-09
1.227158577132487843e-09 1.227158577132487843e-09
1.096646239823230400e-09 1.096646239823230400e-09
9.940718064133705676e-10 9.940718064133705676e-10
8.995738099715118390e-10 8.995738099715118390e-10
8.293476655926613383e-10 8.293476655926613383e-10
7.600818074382133954e-10 7.600818074382133954e-10
7.068239361572547302e-10 7.068239361572547302e-10
6.574107659708015041e-10 6.574107659708015041e-10
6.095892242021451344e-10 6.095892242021451344e-10
5.658492901976346514e-10 5.658492901976346514e-10
5.245249521912925259e-10 5.245249521912925259e-10
4.864529192530988071e-10 4.864529192530988071e-10
4.494210178666151523e-10 4.494210178666151523e-10
4.147257725734867366e-10 4.147257725734867366e-10
3.809806377250530539e-10 3.809806377250530539e-10
3.491750371331917183e-10 3.491750371331917183e-10
3.186535941395466875e-10 3.186535941395466875e-10
2.896798348128743391e-10 2.896798348128743391e-10
2.615852669495173349e-10 2.615852669495173349e-10
2.345837134860263546e-10 2.345837134860263546e-10
2.091814508744878911e-10 2.091814508744878911e-10
1.853377854455889716e-10 1.853377854455889716e-10
1.638116734976605015e-10 1.638116734976605015e-10
1.435519254687234751e-10 1.435519254687234751e-10
1.245803816570857875e-10 1.245803816570857875e-10
1.070246795416716395e-10 1.070246795416716395e-10
9.080576409452517763e-11 9.080576409452517763e-11
7.600156374856669843e-11 7.600156374856669843e-11
6.254132120979317041e-11 6.254132120979317041e-11
5.080388444224255153e-11 5.080388444224255153e-11
4.064315407474884776e-11 4.064315407474884776e-11
3.168077193963802038e-11 3.168077193963802038e-11
2.394476346122077793e-11 2.394476346122077793e-11
1.743943686470701568e-11 1.743943686470701568e-11
1.214047193564947194e-11 1.214047193564947194e-11
1.496647214077170733e-09 1.496647214077170733e-09
1.269449814429086247e-09 1.269449814429086247e-09
1.120923502113354825e-09 1.120923502113354825e-09
9.991693576431163659e-10 9.991693576431163659e-10
9.039697422391845478e-10 9.039697422391845478e-10
8.165587032010406158e-10 8.165587032010406158e-10
7.517480268148814189e-10 7.517480268148814189e-10
6.878937641661848926e-10 6.878937641661848926e-10
6.388223081072163965e-10 6.388223081072163965e-10
5.933112717491010776e-10 5.933112717491010776e-10
5.492997724643444059e-10 5.492997724643444059e-10
5.091124453576141117e-10 5.091124453576141117e-10
4.712241249375553332e-10 4.712241249375553332e-10
4.364219445822137250e-10 4.364219445822137250e-10
4.026927918449287513e-10 4.026927918449287513e-10
3.712105645725720348e-10 3.712105645725720348e-10
3.407075411356943793e-10 3.407075411356943793e-10
3.120786304889564063e-10 3.120786304889564063e-10
2.846911767515239676e-10 2.846911767515239676e-10
2.587678203371322804e-10 2.587678203371322804e-10
2.336903869900860272e-10 2.336903869900860272e-10
2.096395775003649072e-10 2.096395775003649072e-10
1.870509417560595298e-10 1.870509417560595298e-10
1.658747170347412438e-10 1.658747170347412438e-10
1.467695447546640625e-10 1.467695447546640625e-10
1.287877408761982398e-10 1.287877408761982398e-10
1.119405912867826026e-10 1.119405912867826026e-10
9.633307192156087412e-11 9.633307192156087412e-11
8.188882275954346869e-11 8.188882275954346869e-11
6.867522423410043500e-11 6.867522423410043500e-11
5.662721919822264721e-11 5.662721919822264721e-11
4.608603740964592064e-11 4.608603740964592064e-11
3.692968994010839238e-11 3.692968994010839238e-11
2.882944769308325142e-11 2.882944769308325142e-11
2.181959511702256683e-11 2.181959511702256683e-11
1.591051173759121445e-11 1.591051173759121445e-11
1.108707680587870781e-11 1.108707680587870781e-11
1.408436499739625742e-09 1.408436499739625742e-09
1.189942100144135783e-09 1.189942100144135783e-09
1.047876123306862109e-09 1.047876123306862109e-09
9.318517257062848311e-10 9.318517257062848311e-10
8.414523313157948181e-10 8.414523313157948181e-10
7.586365872699303897e-10 7.586365872699303897e-10
6.973272672654681240e-10 6.973272672654681240e-10
6.369654691179022535e-10 6.369654691179022535e-10
5.905955543045933506e-10 5.905955543045933506e-10
5.476072784355256130e-10 5.476072784355256130e-10
5.060680483984686186e-10 5.060680483984686186e-10
4.682020711153669408e-10 4.682020711153669408e-10
4.325757868728303367e-10 4.325757868728303367e-10
3.999466473822347157e-10 3.999466473822347157e-10
3.684349027088777974e-10 3.684349027088777974e-10
3.391310889303770848e-10 3.391310889303770848e-10
3.108473415681190195e-10 3.108473415681190195e-10
2.844162069952039807e-10 2.844162069952039807e-10
2.592150182764441912e-10 2.592150182764441912e-10
2.354375440549942185e-10 2.354375440549942185e-10
2.124989052223526345e-10 2.124989052223526345e-10
1.905567022695674939e-10 1.905567022695674939e-10
1.699947115993791671e-10 1.699947115993791671e-10
1.507560873197777896e-10 1.507560873197777896e-10
1.334262965359168828e-10 1.334262965359168828e-10
1.171297562446390814e-10 1.171297562446390814e-10
1.018679343296740117e-10 1.018679343296740117e-10
8.772934369316836337e-11 8.772934369316836337e-11
7.463866643032597224e-11 7.463866643032597224e-11
6.265332008098679995e-11 6.265332008098679995e-11
5.171166074429838523e-11 5.171166074429838523e-11
4.212323832989762654e-11 4.212323832989762654e-11
3.378057501983457715e-11 3.378057501983457715e-11
2.638951171857242586e-11 2.638951171857242586e-11
1.998538294804883835e-11 1.998538294804883835e-11
1.458063864984684717e-11 1.458063864984684717e-11
1.016459859284171683e-11 1.016459859284171683e-11
1.291112241321740684e-09 1.291112241321740684e-09
1.084597395379097324e-09 1.084597395379097324e-09
9.529857853389721783e-10 9.529857853389721783e-10
8.470074574794667409e-10 8.470074574794667409e-10
7.654094826045019321e-10 7.654094826045019321e-10
6.911148759793475253e-10 6.911148759793475253e-10
6.362614309116196168e-10 6.362614309116196168e-10
5.822082483062647286e-10 5.822082483062647286e-10
5.405129924775406716e-10 5.405129924775406716e-10
5.017422679316970680e-10 5.017422679316970680e-10
4.641798936650885256e-10 4.641798936650885256e-10
4.298708440572960936e-10 4.298708440572960936e-10
3.975733604770039667e-10 3.975733604770039667e-10
3.679998135910772461e-10 3.679998135910772461e-10
3.394585080340628078e-10 3.394585080340628078e-10
3.129287791296516414e-10 3.129287791296516414e-10
2.873143687532527950e-10 2.873143687532527950e-10
2.633291495038806923e-10 2.633291495038806923e-10
2.403896299937944808e-10 2.403896299937944808e-10
2.186460692707463876e-10 2.186460692707463876e-10
1.975549255247764848e-10 1.975549255247764848e-10
1.772419796546389943e-10 1.772419796546389943e-10
1.580634850169350336e-10 1.580634850169350336e-10
1.399713466485328621e-10 1.399713466485328621e-10
1.235346241944209892e-10 1.235346241944209892e-10
1.079800369925104873e-10 1.079800369925104873e-10
9.334770894078810643e-11 9.334770894078810643e-11
7.975259544785342094e-11 7.975259544785342094e-11
6.716138818317509204e-11 6.716138818317509204e-11
5.566320308889714472e-11 5.566320308889714472e-11
4.523154082102537314e-11 4.523154082102537314e-11
3.619074091216278401e-11 3.619074091216278401e-11
2.844920007165072028e-11 2.844920007165072028e-11
2.171599326904343860e-11 2.171599326904343860e-11
1.600499108368877246e-11 1.600499108368877246e-11
1.131269991420726524e-11 1.131269991420726524e-11
7.600390676499429727e-12 7.600390676499429727e-12
1.233576072344497927e-09 1.233576072344497927e-09
1.032313295740261323e-09 1.032313295740261323e-09
9.042718589646968518e-10 9.042718589646968518e-10
8.011794974423030183e-10 8.011794974423030183e-10
7.217835207784265135e-10 7.217835207784265135e-10
6.494979242605375912e-10 6.494979242605375912e-10
5.961515422028416200e-10 5.961515422028416200e-10
5.436285632624548362e-10 5.436285632624548362e-10
5.031872754796373243e-10 5.031872754796373243e-10
4.656451552745890834e-10 4.656451552745890834e-10
4.293504609450802192e-10 4.293504609450802192e-10
3.963047931274003273e-10 3.963047931274003273e-10
3.652933935161340516e-10 3.652933935161340516e-10
3.370088448887030878e-10 3.370088448887030878e-10
3.098333033045773154e-10 3.098333033045773154e-10
2.846906562570409392e-10 2.846906562570409392e-10
2.605363553758063586e-10 2.605363553758063586e-10
2.380560613209195795e-10 2.380560613209195795e-10
2.166661273752318799e-10 2.166661273752318799e-10
1.965028692260359576e-10 1.965028692260359576e-10
1.770468270650848283e-10 1.770468270650848283e-10
1.584134845861904013e-10 1.584134845861904013e-10
1.409175852570180556e-10 1.409175852570180556e-10
1.245055071465429451e-10 1.245055071465429451e-10
1.096808402426890497e-10 1.096808402426890497e-10
9.571557860334402664e-11 9.571557860334402664e-11
8.262781296727377603e-11 8.262781296727377603e-11
7.051148875199869996e-11 7.051148875199869996e-11
5.932350821079533798e-11 5.932350821079533798e-11
4.913055966049157844e-11 4.913055966049157844e-11
3.990055102459347611e-11 3.990055102459347611e-11
3.191252176654046470e-11 3.191252176654046470e-11
2.507891505990473932e-11 2.507891505990473932e-11
1.913895584387016948e-11 1.913895584387016948e-11
1.410292575684685579e-11 1.410292575684685579e-11
9.966693333350165853e-12 9.966693333350165853e-12
6.695270347591912655e-12 6.695270347591912655e-12
1.171237199865214969e-09 1.171237199865214969e-09
9.761288856013871010e-10 9.761288856013871010e-10
8.520838224662570660e-10 8.520838224662570660e-10
7.520891180479406537e-10 7.520891180479406537e-10
6.749398921861867366e-10 6.749398921861867366e-10
6.046340263317043834e-10 6.046340263317043834e-10
5.527425875280406925e-10 5.527425875280406925e-10
5.016940076507979900e-10 5.016940076507979900e-10
4.624823855155088991e-10 4.624823855155088991e-10
4.261660134726702655e-10 4.261660134726702655e-10
3.911599959307175174e-10 3.911599959307175174e-10
3.594263546632528751e-10 3.594263546632528751e-10
3.297706602446259825e-10 3.297706602446259825e-10
3.028630389016970593e-10 3.028630389016970593e-10
2.771608738118047038e-10 2.771608738118047038e-10
2.535243543912474214e-10 2.535243543912474214e-10
2.309620936530733458e-10 2.309620936530733458e-10
2.101267593392126027e-10 2.101267593392126027e-10
1.904318598175176459e-10 1.904318598175176459e-10
1.719971988709894148e-10 1.719971988709894148e-10
1.543288991163177140e-10 1.543288991163177140e-10
1.375307392906094960e-10 1.375307392906094960e-10
1.218721735403294421e-10 1.218721735403294421e-10
1.072940530856327409e-10 1.072940530856327409e-10
9.422977089632415232e-11 9.422977089632415232e-11
8.200210021448083569e-11 8.200210021448083569e-11
7.060604996513441153e-11 7.060604996513441153e-11
6.011408573488080038e-11 6.011408573488080038e-11
5.047348172698437449e-11 5.047348172698437449e-11
4.172654971907010899e-11 4.172654971907010899e-11
3.383538738852178595e-11 3.383538738852178595e-11
2.702802176690860527e-11 2.702802176690860527e-11
2.121927960382329645e-11 2.121927960382329645e-11
1.617964994007345379e-11 1.617964994007345379e-11
1.191332163066696561e-11 1.191332163066696561e-11
8.413977373263461288e-12 8.413977373263461288e-12
5.649404026184393028e-12 5.649404026184393028e-12
1.126072779676120944e-09 1.126072779676120944e-09
9.352403609389133981e-10 9.352403609389133981e-10
8.140585044353915757e-10 8.140585044353915757e-10
7.162841216185332224e-10 7.162841216185332224e-10
6.407093272725041411e-10 6.407093272725041411e-10
5.717532623564918372e-10 5.717532623564918372e-10
5.208304220856207907e-10 5.208304220856207907e-10
4.707526029727011655e-10 4.707526029727011655e-10
4.323548638653674906e-10 4.323548638653674906e-10
3.968585099018161875e-10 3.968585099018161875e-10
3.627263672270854030e-10 3.627263672270854030e-10
3.318980414303211318e-10 3.318980414303211318e-10
3.031905941293032537e-10 3.031905941293032537e-10
2.772590790500719557e-10 2.772590790500719557e-10
2.526136162887235031e-10 2.526136162887235031e-10
2.300673852200346921e-10 2.300673852200346921e-10
2.086665348095440275e-10 2.086665348095440275e-10
1.890398780666245335e-10 1.890398780666245335e-10
1.705963166315430438e-10 1.705963166315430438e-10
1.534429254239584893e-10 1.534429254239584893e-10
1.371038713930541409e-10 1.371038713930541409e-10
1.216740275787457397e-10 1.216740275787457397e-10
1.073886064656702440e-10 1.073886064656702440e-10
9.418412465246658091e-11 9.418412465246658091e-11
8.244142086963459193e-11 8.244142086963459193e-11
7.152095446526392734e-11 7.152095446526392734e-11
6.140024756145460166e-11 6.140024756145460166e-11
5.213595140135966784e-11 5.213595140135966784e-11
4.366818383039141179e-11 4.366818383039141179e-11
3.602063137282391616e-11 3.602063137282391616e-11
2.915095161312033580e-11 2.915095161312033580e-11
2.324787612739413683e-11 2.324787612739413683e-11
1.822704620960235744e-11 1.822704620960235744e-11
1.388176375766422274e-11 1.388176375766422274e-11
1.021064297527430721e-11 1.021064297527430721e-11
7.205048581137223606e-12 7.205048581137223606e-12
4.834263770763038933e-12 4.834263770763038933e-12
1.094773910679652516e-09 1.094773910679652516e-09
9.016725991377242350e-10 9.016725991377242350e-10
7.798411111644203386e-10 7.798411111644203386e-10
6.820461273340421367e-10 6.820461273340421367e-10
6.067104075814347654e-10 6.067104075814347654e-10
5.380418534200821628e-10 5.380418534200821628e-10
4.873544839097006793e-10 4.873544839097006793e-10
4.375469535229815263e-10 4.375469535229815263e-10
3.994541105320586049e-10 3.994541105320586049e-10
3.643367090126875926e-10 3.643367090126875926e-10
3.306940466231883030e-10 3.306940466231883030e-10
3.004800871966533349e-10 3.004800871966533349e-10
2.725014964818164477e-10 2.725014964818164477e-10
2.474058901563682270e-10 2.474058901563682270e-10
2.237447583502913580e-10 2.237447583502913580e-10
2.022785740815663310e-10 2.022785740815663310e-10
1.820834253759169979e-10 1.820834253759169979e-10
1.637611443896398084e-10 1.637611443896398084e-10
1.466974165928579251e-10 1.466974165928579251e-10
1.309778248877202883e-10 1.309778248877202883e-10
1.161383045331481768e-10 1.161383045331481768e-10
1.022581859415659879e-10 1.022581859415659879e-10
8.952892608456567294e-11 8.952892608456567294e-11
